ID,SalePrice
2736,136483.7078478528
2737,112467.57321057483
2738,140348.7063489612
2739,155111.39567558022
2740,123840.07068605465
2741,140099.84372152667
2742,161574.82181552245
2743,158310.88295160022
2744,153023.776866898
2745,137554.5141173729
2746,124589.9824801309
2747,142266.64937635112
2748,123808.40344704798
2749,133640.80729678835
2750,127078.53198222193
2751,135044.92881120605
2752,176575.50828361613
2753,134573.27568515515
2754,195040.91806807276
2755,135699.27573489372
2756,92775.72978666498
2757,80131.84743328787
2758,103012.19377750455
2759,151694.6499825903
2760,117855.18232038357
2761,141489.14663754217
2762,141241.1465990672
2763,187709.321948844
2764,157481.3958495494
2765,284716.7200849063
2766,139133.2838112517
2767,87054.35286054078
2768,128658.88788993534
2769,128106.76332772204
2770,147061.0319093967
2771,118188.1731980734
2772,114243.18441549939
2773,165630.1592906905
2774,139483.9311261095
2775,125055.2638532063
2776,148999.12446474071
2777,167152.13083328816
2778,122478.987262596
2779,126911.22478167833
2780,104467.18264058723
2781,104557.279516448
2782,104475.5570882658
2783,103986.3423159363
2784,124878.80251589697
2785,148002.76607396087
2786,83082.94330669697
2787,132218.82222931358
2788,86351.79624753208
2789,187308.59074001954
2790,100051.07544501551
2791,119581.66429443457
2792,74481.51935895404
2793,158531.84249353615
2794,97015.40780340231
2795,118065.68625888939
2796,96848.43301644706
2797,198712.19751693122
2798,117291.31156142746
2799,117942.38496889868
2800,69221.49022372256
2801,110108.15593059445
2802,127650.58235947735
2803,166293.00559338354
2804,122571.79975136352
2805,101423.86851884687
2806,88213.02641637572
2807,164023.16116836906
2808,148415.11373954877
2809,133353.62381895594
2810,123866.62751619291
2811,153326.4890624921
2812,156869.2667447838
2813,156823.8493775474
2814,158197.04386899568
2815,92707.19055661384
2816,224012.71790011693
2817,143515.84639202588
2818,143871.38593071705
2819,173362.69826666973
2820,137777.06642561144
2821,106493.28516539819
2822,196050.17661412217
2823,307738.7401574664
2824,167350.4902442365
2825,140190.10997942142
2826,131362.11089308708
2827,141434.9823303853
2828,214591.6092261229
2829,216568.5273916626
2830,235230.8281170618
2831,173959.5947811245
2832,241008.77849663727
2833,289337.47109662066
2834,224935.14584108428
2835,211724.76450940137
2836,197206.30547988365
2837,148184.8060856169
2838,140848.7468721027
2839,174179.55276402357
2840,190317.56294308306
2841,215526.1557470966
2842,239970.53021122472
2843,146521.90287076155
2844,169590.81918154465
2845,122911.63229488593
2846,211735.35961846064
2847,204558.0796151999
2848,213944.6842906395
2849,209024.33128103198
2850,288516.6061672844
2851,232243.10626603867
2852,242739.0694733733
2853,238767.679288728
2854,142541.32790016866
2855,207342.6909164727
2856,200208.27729536904
2857,197545.9559588477
2858,205362.41780796036
2859,125653.47941015134
2860,118588.00267642745
2861,126177.12390348915
2862,204072.98806696158
2863,122497.77847696631
2864,251337.0686760631
2865,135210.55575399526
2866,152206.71515288152
2867,104785.57774367322
2868,108324.49386264662
2869,108014.38262387831
2870,120370.87582297117
2871,87144.59507038927
2872,59157.05504778384
2873,99038.87073925468
2874,143347.47627026087
2875,118677.73131650776
2876,175779.0528547952
2877,140296.61716813117
2878,151827.8859599967
2879,132076.36778032812
2880,110543.66413197329
2881,131134.0101615806
2882,160297.1911600146
2883,172433.87899418877
2884,185965.80500042296
2885,172619.81700701587
2886,201954.72053424065
2887,97959.91367529657
2888,147700.807062185
2889,66615.85573755244
2890,92442.86776806103
2891,136401.6671105192
2892,62292.95019204977
2893,94165.46612548945
2894,71676.31098650163
2895,297516.2429996258
2896,270785.89421124035
2897,209630.68015722084
2898,161116.02033616157
2899,219113.82234711392
2900,159178.35018634412
2901,192630.00938307226
2902,197011.8760611516
2903,323172.85645715636
2904,358513.5211075569
2905,92903.07849873265
2906,204098.77676978655
2907,110727.17223177271
2908,131375.85832441546
2909,148858.17905622558
2910,90940.36761341245
2911,84574.9990312909
2912,159167.86039784894
2913,90211.77754992896
2914,85828.36503810811
2915,94739.88705770894
2916,90160.7051322478
2917,155276.2413540876
2918,118385.41651618009
2919,235589.40978966557
